"","(Intercept)","MSSubClass","MSZoningFV","MSZoningRH","MSZoningRL","MSZoningRM","LotArea","StreetPave","LotShapeIR2","LotShapeIR3","LotShapeReg","LandContourHLS","LandContourLow","LandContourLvl","UtilitiesNoSeWa","LotConfigCulDSac","LotConfigFR2","LotConfigFR3","LotConfigInside","LandSlopeMod","LandSlopeSev","NeighborhoodBlueste","NeighborhoodBrDale","NeighborhoodBrkSide","NeighborhoodClearCr","NeighborhoodCollgCr","NeighborhoodCrawfor","NeighborhoodEdwards","NeighborhoodGilbert","NeighborhoodIDOTRR","NeighborhoodMeadowV","NeighborhoodMitchel","NeighborhoodNAmes","NeighborhoodNoRidge","NeighborhoodNPkVill","NeighborhoodNridgHt","NeighborhoodNWAmes","NeighborhoodOldTown","NeighborhoodSawyer","NeighborhoodSawyerW","NeighborhoodSomerst","NeighborhoodStoneBr","NeighborhoodSWISU","NeighborhoodTimber","NeighborhoodVeenker","Condition1Feedr","Condition1Norm","Condition1PosA","Condition1PosN","Condition1RRAe","Condition1RRAn","Condition1RRNe","Condition1RRNn","Condition2Feedr","Condition2Norm","Condition2PosA","Condition2PosN","Condition2RRAe","Condition2RRAn","Condition2RRNn","BldgType2fmCon","BldgTypeDuplex","BldgTypeTwnhs","BldgTypeTwnhsE","HouseStyle1.5Unf","HouseStyle1Story","HouseStyle2.5Fin","HouseStyle2.5Unf","HouseStyle2Story","HouseStyleSFoyer","HouseStyleSLvl","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyleGable","RoofStyleGambrel","RoofStyleHip","RoofStyleMansard","RoofStyleShed","RoofMatlCompShg","RoofMatlMembran","RoofMatlMetal","RoofMatlRoll","RoofMatlTar&Grv","RoofMatlWdShake","RoofMatlWdShngl","Exterior1stAsphShn","Exterior1stBrkComm","Exterior1stBrkFace","Exterior1stCBlock","Exterior1stCemntBd","Exterior1stHdBoard","Exterior1stImStucc","Exterior1stMetalSd","Exterior1stPlywood","Exterior1stStone","Exterior1stStucco","Exterior1stVinylSd","Exterior1stWd Sdng","Exterior1stWdShing","Exterior2ndAsphShn","Exterior2ndBrk Cmn","Exterior2ndBrkFace","Exterior2ndCBlock","Exterior2ndCmentBd","Exterior2ndHdBoard","Exterior2ndImStucc","Exterior2ndMetalSd","Exterior2ndOther","Exterior2ndPlywood","Exterior2ndStone","Exterior2ndStucco","Exterior2ndVinylSd","Exterior2ndWd Sdng","Exterior2ndWd Shng","MasVnrTypeBrkFace","MasVnrTypeNone","MasVnrTypeStone","MasVnrArea","ExterQualFa","ExterQualGd","ExterQualTA","ExterCondFa","ExterCondGd","ExterCondPo","ExterCondTA","FoundationCBlock","FoundationPConc","FoundationSlab","FoundationStone","FoundationWood","BsmtQualFa","BsmtQualGd","BsmtQualTA","BsmtCondGd","BsmtCondPo","BsmtCondTA","BsmtExposureGd","BsmtExposureMn","BsmtExposureNo","BsmtFinType1BLQ","BsmtFinType1GLQ","BsmtFinType1LwQ","BsmtFinType1Rec","BsmtFinType1Unf","BsmtFinSF1","BsmtFinType2BLQ","BsmtFinType2GLQ","BsmtFinType2LwQ","BsmtFinType2Rec","BsmtFinType2Unf","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","HeatingGasA","HeatingGasW","HeatingGrav","HeatingOthW","HeatingWall","HeatingQCFa","HeatingQCGd","HeatingQCPo","HeatingQCTA","CentralAirY","ElectricalFuseF","ElectricalFuseP","ElectricalMix","ElectricalSBrkr","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQualFa","KitchenQualGd","KitchenQualTA","TotRmsAbvGrd","FunctionalMaj2","FunctionalMin1","FunctionalMin2","FunctionalMod","FunctionalSev","FunctionalTyp","Fireplaces","GarageTypeAttchd","GarageTypeBasment","GarageTypeBuiltIn","GarageTypeCarPort","GarageTypeDetchd","GarageYrBlt","GarageFinishRFn","GarageFinishUnf","GarageCars","GarageArea","GarageQualFa","GarageQualGd","GarageQualPo","GarageQualTA","GarageCondFa","GarageCondGd","GarageCondPo","GarageCondTA","PavedDriveP","PavedDriveY","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SaleTypeCon","SaleTypeConLD","SaleTypeConLI","SaleTypeConLw","SaleTypeCWD","SaleTypeNew","SaleTypeOth","SaleTypeWD","SaleConditionAdjLand","SaleConditionAlloca","SaleConditionFamily","SaleConditionNormal","SaleConditionPartial"
"273",1,-0.875970112847243,0,0,1,0,0.318644312329929,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.165900824055469,2.22941721674334,-0.778971262763648,0.90316680201336,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.594597929672235,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,-1.01186213658205,0,0,0,0,1,-0.296144691502133,1.15809664790574,-0.00973404004383391,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.062646546570918,-0.811085607255873,-0.10370107233526,-0.740683912675652,-0.850831207824453,3.88713233003016,-1.05098210852907,-0.798992027376396,0.174173450108972,-0.171126483353232,0,1,0,-0.347034801887348,0,0,0,0,0,1,0.544274179529092,1,0,0,0,0,-1.15430334092609,0,1,-1.37392065586935,-1.07864594140305,0,0,0,1,0,0,0,1,0,1,-0.779262898941257,-0.18026391238488,-0.349481284038999,-0.118643310289815,-0.283096987899947,-0.071743742720667,-0.0845039009804176,0.617966489359196,0.897518680238429,0,0,0,0,0,0,0,1,0,0,1,0,0
"274",1,3.24498463106659,0,0,1,0,0.487945283952779,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.920918860063011,-0.553194943706836,-0.677494916781975,-1.60958633680459,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.292881620300283,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0.821210867326922,0,0,0,0,1,-0.296144691502133,-0.587554172289081,0.170266457351364,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0.41324220634918,-0.811085607255873,-0.10370107233526,-0.387231966650946,1.08854214152669,-0.250483467567576,-1.05098210852907,-0.798992027376396,-1.11336288274077,-0.171126483353232,0,0,1,-0.977921439014075,0,0,0,0,0,1,2.09371854593319,1,0,0,0,0,-1.0332073812147,0,1,-1.37392065586935,-0.677065024953557,0,0,0,1,0,0,0,1,0,1,-0.779262898941257,-0.73103791376483,-0.349481284038999,-0.118643310289815,-0.283096987899947,-0.071743742720667,-0.0845039009804176,-0.122928817775754,-1.35694939390236,0,0,0,0,0,0,0,1,0,0,0,1,0
"275",1,0.0936662974854238,0,0,1,0,0.533995148234195,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.34413524795962,-0.553194943706836,0.844650272943115,0.656818455070424,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.594597929672235,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,-0.39938471197037,0,0,0,0,1,-0.296144691502133,0.373917568521349,-0.167542695294418,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0873618646756347,2.00955834916476,-0.10370107233526,1.75653092336847,-0.850831207824453,-0.250483467567576,0.775269919018846,1.18440562128709,1.46170978295872,-0.171126483353232,0,1,0,1.54562510949283,0,0,0,0,0,1,0.544274179529092,0,0,1,0,0,0.783232014456204,0,0,0.202670971534758,0.97209393859902,0,0,0,1,0,0,0,1,0,1,0.851635540841169,0.0339259770406559,-0.349481284038999,-0.118643310289815,-0.283096987899947,-0.071743742720667,-0.0845039009804176,-0.493376471343229,-0.605460035855428,0,0,0,0,0,0,0,1,0,0,0,1,0
"276",1,-0.875970112847243,0,0,1,0,0.290008262272578,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.589117211952074,-0.553194943706836,0.946126618924788,0.804627463236186,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.213570756145495,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,-1.01186213658205,0,0,0,0,1,-0.296144691502133,2.17866594252485,1.09739230694855,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.943444349548203,-0.811085607255873,-0.10370107233526,0.0065596036483186,-0.850831207824453,-0.250483467567576,0.775269919018846,-0.798992027376396,0.174173450108972,-0.171126483353232,0,1,0,-0.347034801887348,0,0,0,0,0,1,0.544274179529092,1,0,0,0,0,0.904327974167597,1,0,1.77926259893886,1.82879989369127,0,0,0,1,0,0,0,1,0,1,2.8902585905692,0.508203589340057,-0.349481284038999,-0.118643310289815,-0.283096987899947,-0.071743742720667,-0.0845039009804176,-1.97516708561313,-1.35694939390236,0,0,0,0,0,0,0,1,0,0,0,1,0
"277",1,-0.875970112847243,0,0,1,0,-0.0876780195649134,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.920918860063011,1.30187982992661,-0.0348113922313815,-0.673462618421433,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.594597929672235,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.936731520367559,0,0,0,0,1,-0.296144691502133,-1.32400061205877,-0.497954567225328,1,0,0,0,0,0,0,0,1,1,0,0,0,1,-0.729925341426274,-0.811085607255873,-0.10370107233526,-1.23628501090595,1.08854214152669,-0.250483467567576,-1.05098210852907,-0.798992027376396,0.174173450108972,-0.171126483353232,0,0,1,-0.977921439014075,0,0,0,0,0,1,-1.005170186875,1,0,0,0,0,-0.145170343331147,0,1,0.202670971534758,0.270665937867243,0,0,0,1,0,0,0,1,0,1,1.2279967192525,-0.73103791376483,-0.349481284038999,-0.118643310289815,-0.283096987899947,-0.071743742720667,-0.0845039009804176,0.247518835791721,-1.35694939390236,0,0,0,0,0,0,0,1,0,0,0,0,0
"278",1,0.457279951360174,0,0,0,1,0.742960918922971,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.589117211952074,3.15695460356006,-3.14675266900268,0.804627463236186,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.594597929672235,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,-1.01186213658205,0,0,0,0,1,-0.296144691502133,2.01728416097038,0.922323330029928,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.2900155065661,3.31768308257723,-0.10370107233526,3.75622372669302,-0.850831207824453,-0.250483467567576,2.60152194656676,-0.798992027376396,0.174173450108972,-0.171126483353232,0,1,0,2.17651174661956,0,0,0,0,0,1,0.544274179529092,1,0,0,0,0,0.985058613975193,0,1,1.77926259893886,1.97336902361308,0,0,0,1,0,0,0,1,0,1,1.58867618189669,-0.73103791376483,-0.349481284038999,-0.118643310289815,-0.283096987899947,-0.071743742720667,-0.0845039009804176,-0.493376471343229,0.146029322191501,0,0,0,0,0,0,0,1,0,0,0,1,0
"279",1,-0.875970112847243,0,0,1,0,-0.0309863799243473,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.34413524795962,-0.553194943706836,1.04760296490646,0.952436471401948,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.730798715068842,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,2.17912344929516,0,0,0,0,1,-0.296144691502133,-0.105681810464468,2.22917625632383,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2.13057987993041,-0.811085607255873,-0.10370107233526,0.888268534220819,1.08854214152669,-0.250483467567576,0.775269919018846,-0.798992027376396,0.174173450108972,-0.171126483353232,0,1,0,0.914738472366106,0,0,0,0,0,1,-1.005170186875,1,0,0,0,0,1.02542393387899,0,0,1.77926259893886,2.06974844356096,0,0,0,1,0,0,0,1,0,1,0.538001225498394,-0.73103791376483,-0.349481284038999,-0.118643310289815,-0.283096987899947,-0.071743742720667,-0.0845039009804176,0.247518835791721,-0.605460035855428,0,0,0,0,0,0,0,1,0,0,0,1,0
"280",1,0.0936662974854238,0,0,1,0,0.267757277430717,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.589117211952074,-0.553194943706836,0.574046683658655,0.262661099961726,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.730798715068842,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.513882337539569,0,0,0,0,1,-0.296144691502133,-1.32400061205877,-0.976312053453661,1,0,0,0,0,0,1,0,0,1,0,0,0,1,-0.140237104112238,1.73476131315276,-0.10370107233526,1.35505561511214,1.08854214152669,-0.250483467567576,0.775269919018846,1.18440562128709,1.46170978295872,-0.171126483353232,0,1,0,0.914738472366106,0,0,0,0,0,1,0.544274179529092,1,0,0,0,0,0.460309455225821,1,0,1.77926259893886,1.30942190841659,0,0,0,1,0,0,0,1,0,1,0.216526052272051,-0.0578696898560024,3.33206715369242,-0.118643310289815,-0.283096987899947,-0.071743742720667,-0.0845039009804176,-0.122928817775754,-0.605460035855428,0,0,0,0,0,0,0,1,0,0,0,1,0
"281",1,-0.633561010264076,0,0,1,0,0.158243734643822,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.67593689607055,-0.553194943706836,-1.11722574936922,-1.75739534497035,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.594597929672235,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,-0.440797776267956,0,0,0,0,1,-0.296144691502133,0.0375161083796385,-0.579324655088911,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.815274954721726,-0.811085607255873,-0.10370107233526,-1.29967584905168,-0.850831207824453,-0.250483467567576,-1.05098210852907,-0.798992027376396,-2.40089921559052,-0.171126483353232,0,0,1,-1.6088080761408,0,0,0,0,0,1,-1.005170186875,0,0,0,0,1,-0.710284821984316,0,1,0.202670971534758,0.201058579015997,0,0,0,1,0,0,0,1,0,1,0.459592646662701,-0.73103791376483,-0.349481284038999,-0.118643310289815,-0.283096987899947,-0.071743742720667,-0.0845039009804176,-1.23427177847818,0.897518680238429,0,0,0,0,0,0,0,1,0,0,0,1,0
"282",1,-0.875970112847243,0,0,1,0,0.161726497488635,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.09915328396716,-0.553194943706836,1.0137775162459,0.90316680201336,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.594597929672235,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1.76499280631929,0,0,0,0,1,-0.296144691502133,0.0897947136719314,1.97273719154163,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.98574417251994,-0.811085607255873,-0.10370107233526,0.780696202821995,1.08854214152669,-0.250483467567576,0.775269919018846,-0.798992027376396,0.174173450108972,-0.171126483353232,0,0,0,0.914738472366106,0,0,0,0,0,1,3.64316291233728,1,0,0,0,0,0.985058613975193,0,0,1.77926259893886,1.10595424408218,0,0,0,1,0,0,0,1,0,1,0.851635540841169,1.94633570405437,-0.349481284038999,-0.118643310289815,-0.283096987899947,-0.071743742720667,-0.0845039009804176,1.72930945006162,-1.35694939390236,0,0,0,0,0,0,0,1,0,0,0,1,0
"283",1,0.0936662974854238,0,0,1,0,-0.292290336697673,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.165900824055469,-0.553194943706836,0.675523029640328,0.410470108127488,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.00883468907166966,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.117188774267949,0,0,0,0,1,-0.296144691502133,-0.917136683914405,-0.983709334168533,1,0,0,0,0,0,1,0,0,1,0,0,0,1,-1.23943666928094,1.01483849979903,-0.10370107233526,-0.0702777759222696,-0.850831207824453,-0.250483467567576,0.775269919018846,1.18440562128709,0.174173450108972,-0.171126483353232,0,1,0,-0.347034801887348,0,0,0,0,0,1,0.544274179529092,1,0,0,0,0,0.581405414937214,0,0,0.202670971534758,-0.436116475083862,0,0,0,1,0,0,0,1,0,1,0.71050009893692,0.232816588650082,-0.349481284038999,-0.118643310289815,-0.283096987899947,-0.071743742720667,-0.0845039009804176,-0.493376471343229,-1.35694939390236,0,0,0,0,0,0,0,1,0,0,0,1,0
"284",1,-0.875970112847243,0,0,1,0,-0.26181616180556,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.165900824055469,0.374342443109888,-0.846622160084763,0.804627463236186,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.594597929672235,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.470289638278951,0,0,0,0,1,-0.296144691502133,-0.660289623130532,-0.305625268638679,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.52818989181884,-0.811085607255873,-0.10370107233526,-1.0864521207433,1.08854214152669,-0.250483467567576,-1.05098210852907,-0.798992027376396,-1.11336288274077,-0.171126483353232,0,0,1,-0.977921439014075,0,0,0,0,0,1,0.544274179529092,0,0,0,0,1,-1.23503398073369,0,1,-1.37392065586935,-1.39991067456264,0,0,0,1,0,0,0,1,0,1,-0.779262898941257,-0.73103791376483,-0.349481284038999,-0.118643310289815,-0.283096987899947,-0.071743742720667,-0.0845039009804176,-0.493376471343229,0.897518680238429,0,0,0,0,0,0,0,1,0,0,0,1,0
"285",1,3.24498463106659,0,0,0,1,-0.281164844276743,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.920918860063011,1.30187982992661,-1.15105119802978,-1.75739534497035,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.594597929672235,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0.093212789674609,0,0,0,0,1,-0.296144691502133,-0.673927520163304,-0.746996351292657,1,0,0,0,0,0,0,0,1,1,0,0,0,1,-0.991146885148719,-0.0729943948269639,-0.10370107233526,-0.805995685310652,1.08854214152669,-0.250483467567576,-1.05098210852907,-0.798992027376396,0.174173450108972,-0.171126483353232,0,0,1,-0.977921439014075,0,0,0,0,0,1,0.544274179529092,0,0,0,0,1,-1.59832185986787,0,1,0.202670971534758,-0.489660597277127,0,0,0,1,0,0,0,1,0,1,-0.779262898941257,-0.73103791376483,-0.349481284038999,-0.118643310289815,4.38516448913607,-0.071743742720667,-0.0845039009804176,-0.493376471343229,-1.35694939390236,0,0,0,0,0,0,0,1,0,0,0,1,0
"286",1,-0.875970112847243,0,0,1,0,19.787772331896,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.589117211952074,-0.553194943706836,-0.271589532855285,-1.01835030414154,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.594597929672235,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1.68216667772412,0,0,0,1,0,4.63777139147658,-1.14216198495514,2.56451964873132,0,1,0,0,0,0,0,0,1,1,0,0,0,1,2.22368854897999,-0.811085607255873,-0.10370107233526,0.957422175834348,3.02791549087783,-0.250483467567576,0.775269919018846,-0.798992027376396,0.174173450108972,-0.171126483353232,0,0,1,0.914738472366106,0,0,0,0,0,1,2.09371854593319,1,0,0,0,0,-0.548823542369125,1,0,0.202670971534758,0.0618438613135072,0,0,0,1,0,0,0,1,0,1,-0.779262898941257,-0.73103791376483,-0.349481284038999,-0.118643310289815,-0.283096987899947,-0.071743742720667,-0.0845039009804176,-0.122928817775754,0.897518680238429,0,0,0,0,0,0,0,1,0,0,0,1,0
"287",1,0.33607540006859,0,0,0,1,-0.107026702036096,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.589117211952074,1.30187982992661,-1.62460747927759,0.213391430573139,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.594597929672235,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,-0.976987977173552,0,0,0,0,1,-0.296144691502133,0.294363169163512,-0.907270766781531,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.890279160345002,1.02619374922101,-0.10370107233526,0.198653052574789,-0.850831207824453,3.88713233003016,-1.05098210852907,1.18440562128709,0.174173450108972,-0.171126483353232,0,0,0,-0.347034801887348,0,0,0,0,0,1,0.544274179529092,0,0,0,0,1,-2.16343633852104,0,1,0.202670971534758,0.238539464551283,1,0,0,0,0,0,0,1,0,1,-0.779262898941257,-0.73103791376483,3.49642199466257,-0.118643310289815,-0.283096987899947,-0.071743742720667,-0.0845039009804176,0.617966489359196,-1.35694939390236,0,0,0,0,0,0,0,1,0,0,0,1,0
"288",1,0.0936662974854238,0,0,1,0,-0.281648561338523,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.589117211952074,-0.553194943706836,1.04760296490646,0.952436471401948,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.594597929672235,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,-0.0855172772939231,0,0,0,0,1,-0.296144691502133,-0.662562605969327,-0.936859889641016,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-1.19029598283811,0.814986109972124,-0.10370107233526,-0.202822255681534,1.08854214152669,-0.250483467567576,0.775269919018846,1.18440562128709,0.174173450108972,-0.171126483353232,0,1,0,-0.347034801887348,0,0,0,0,0,1,0.544274179529092,1,0,0,0,0,1.02542393387899,0,0,0.202670971534758,-0.371863528451943,0,0,0,1,0,0,0,1,0,1,0.00482288941567828,0.0492252548567656,-0.349481284038999,-0.118643310289815,-0.283096987899947,-0.071743742720667,-0.0845039009804176,0.247518835791721,0.897518680238429,0,0,0,0,0,0,0,1,0,0,0,1,0
